所属产品,所属模块,用例标题,前置条件,步骤,预期,优先级,用例类型,适用阶段,关键词
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC139 低压电池-温度上限最大值,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""20"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC139,设备参数配置/电池参数设置,低压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC140 低压电池-温度上限越界小,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""14"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC140,设备参数配置/电池参数设置,低压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC141 低压电池-温度上限越界大,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""21"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC141,设备参数配置/电池参数设置,低压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC142 低压电池-加热温差不足5度,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""12"",
      ""tempMax"": ""16"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 500",2,接口测试,功能测试,"TC142,设备参数配置/电池参数设置,低压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC143 低压电池-开始时间格式错误,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""abc"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""20"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC143,设备参数配置/电池参数设置,低压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC144 低压电池-加热时段超过4组,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    [
      {
        ""status"": ""1"",
        ""startTime"": ""08:30"",
        ""endTime"": ""10:30"",
        ""tempMin"": ""10"",
        ""tempMax"": ""20"",
        ""weekInfo"": ""0,1,2,3,4""
      }
    ],
    [
      {
        ""status"": ""1"",
        ""startTime"": ""08:30"",
        ""endTime"": ""10:30"",
        ""tempMin"": ""10"",
        ""tempMax"": ""20"",
        ""weekInfo"": ""0,1,2,3,4""
      }
    ],
    [
      {
        ""status"": ""1"",
        ""startTime"": ""08:30"",
        ""endTime"": ""10:30"",
        ""tempMin"": ""10"",
        ""tempMax"": ""20"",
        ""weekInfo"": ""0,1,2,3,4""
      }
    ],
    [
      {
        ""status"": ""1"",
        ""startTime"": ""08:30"",
        ""endTime"": ""10:30"",
        ""tempMin"": ""10"",
        ""tempMax"": ""20"",
        ""weekInfo"": ""0,1,2,3,4""
      }
    ],
    [
      {
        ""status"": ""1"",
        ""startTime"": ""08:30"",
        ""endTime"": ""10:30"",
        ""tempMin"": ""10"",
        ""tempMax"": ""20"",
        ""weekInfo"": ""0,1,2,3,4""
      }
    ]
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC144,设备参数配置/电池参数设置,低压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC151 低压电池-加热-weekInfo=工作日,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""20"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC151,设备参数配置/电池参数设置,低压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC152 低压电池-加热-weekInfo=周末,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""20"",
      ""weekInfo"": ""5,6""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC152,设备参数配置/电池参数设置,低压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC153 低压电池-加热-weekInfo=全部,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""20"",
      ""weekInfo"": ""0,1,2,3,4,5,6""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC153,设备参数配置/电池参数设置,低压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC154 低压电池-加热-weekInfo=单天,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""20"",
      ""weekInfo"": ""0""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC154,设备参数配置/电池参数设置,低压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC155 低压电池-加热-weekInfo=空数组,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""20"",
      ""weekInfo"": """"
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC155,设备参数配置/电池参数设置,低压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC161 低压电池-加热下发-缺heatingPeriodList,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC161,设备参数配置/电池参数设置,低压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC162 低压电池-加热下发-时段缺status,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""20"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC162,设备参数配置/电池参数设置,低压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC163 低压电池-加热下发-时段缺startTime,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""20"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC163,设备参数配置/电池参数设置,低压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC164 低压电池-加热下发-时段缺endTime,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""20"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC164,设备参数配置/电池参数设置,低压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC165 低压电池-加热下发-时段缺tempMin,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMax"": ""20"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC165,设备参数配置/电池参数设置,低压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC166 低压电池-加热下发-时段缺tempMax,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC166,设备参数配置/电池参数设置,低压电池"
Dyness API,Dyness Open API/电站中心/设备管理,TC181 低压电池-设备信息-deviceSn含特殊字符,已获取访问凭证,"1. 调用 POST /v2/GetDeviceInfBySN
2. 请求体：{
  ""deviceSn"": ""SN@#$%001""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC181,电站中心/设备管理,低压电池"
Dyness API,Dyness Open API/电站中心/设备管理,TC182 低压电池-设备信息-deviceSn超长,已获取访问凭证,"1. 调用 POST /v2/GetDeviceInfBySN
2. 请求体：{
  ""deviceSn"": ""LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC182,电站中心/设备管理,低压电池"
Dyness API,Dyness Open API/电站中心/设备管理,TC183 低压电池-设备信息-deviceSn含空格,已获取访问凭证,"1. 调用 POST /v2/GetDeviceInfBySN
2. 请求体：{
  ""deviceSn"": ""SN 001""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC183,电站中心/设备管理,低压电池"
Dyness API,Dyness Open API/电站中心/设备管理,TC184 低压电池-设备信息-deviceSn为对象,已获取访问凭证,"1. 调用 POST /v2/GetDeviceInfBySN
2. 请求体：{
  ""deviceSn"": {
    ""sn"": ""001""
  }
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC184,电站中心/设备管理,低压电池"
Dyness API,Dyness Open API/电站中心/设备管理,TC185 低压电池-设备信息-deviceSn为undefined,已获取访问凭证,"1. 调用 POST /v2/GetDeviceInfBySN
2. 请求体：{
  ""deviceSn"": ""undefined""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC185,电站中心/设备管理,低压电池"
Dyness API,Dyness Open API/OTA升级/固件列表,TC001 固件列表查询,已获取访问凭证,"1. 调用 POST /firmware/list
2. 请求体：{
  ""pageNum"": 1,
  ""pageSize"": 20
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",1,接口测试,冒烟测试,"TC001,OTA升级/固件列表,OTA升级"
Dyness API,Dyness Open API/OTA升级/固件列表,TC002 固件交集列表查询,已获取访问凭证,"1. 调用 POST /firmware/common/list
2. 请求体：{
  ""pageNum"": 1,
  ""pageSize"": 20
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC002,OTA升级/固件列表,OTA升级"
Dyness API,Dyness Open API/OTA升级/固件详情,TC003 固件详情查询,已获取访问凭证,"1. 调用 POST /firmware/manager/detail
2. 请求体：{
  ""id"": ""1""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC003,OTA升级/固件详情,OTA升级"
Dyness API,Dyness Open API/OTA升级/ROM类型,TC004 ROM类型查询,已获取访问凭证,"1. 调用 POST /firmware/getOtaAllRomType
2. 请求体：(空)","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC004,OTA升级/ROM类型,OTA升级"
Dyness API,Dyness Open API/OTA升级/电池类型,TC005 电池类型查询,已获取访问凭证,"1. 调用 POST /firmware/getOtaBatteryTypeList
2. 请求体：(空)","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC005,OTA升级/电池类型,OTA升级"
Dyness API,Dyness Open API/OTA升级/最新版本,TC006 最新固件版本查询,已获取访问凭证,"1. 调用 POST /firmware/latest/getCanUpgradeFirmwareVersion
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC006,OTA升级/最新版本,OTA升级"
Dyness API,Dyness Open API/OTA升级/升级记录,TC011 升级记录列表,已获取访问凭证,"1. 调用 POST /firmware/ota/record/list
2. 请求体：{
  ""pageNum"": 1,
  ""pageSize"": 20,
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC011,OTA升级/升级记录,OTA升级"
Dyness API,Dyness Open API/OTA升级/升级任务列表,TC012 升级任务列表,已获取访问凭证,"1. 调用 POST /firmware/manager/task/page
2. 请求体：{
  ""pageNum"": 1,
  ""pageSize"": 20
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC012,OTA升级/升级任务列表,OTA升级"
Dyness API,Dyness Open API/OTA升级/升级任务详情,TC013 升级任务详情,已获取访问凭证,"1. 调用 POST /firmware/manager/task/detail
2. 请求体：{
  ""taskId"": ""1""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC013,OTA升级/升级任务详情,OTA升级"
Dyness API,Dyness Open API/OTA升级/任务设备列表,TC014 任务设备列表,已获取访问凭证,"1. 调用 POST /firmware/manager/task/device/page
2. 请求体：{
  ""taskId"": ""1"",
  ""pageNum"": 1,
  ""pageSize"": 20
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC014,OTA升级/任务设备列表,OTA升级"
Dyness API,Dyness Open API/OTA升级/设备升级检查,TC021 设备OTA检查,已获取访问凭证,"1. 调用 POST /device/check/ota
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC021,OTA升级/设备升级检查,OTA升级"
Dyness API,Dyness Open API/OTA升级/设备升级检查,TC022 设备升级检查,已获取访问凭证,"1. 调用 POST /device/check/upgrade
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC022,OTA升级/设备升级检查,OTA升级"
Dyness API,Dyness Open API/OTA升级/设备升级检查,TC023 设备是否可OTA,已获取访问凭证,"1. 调用 POST /device/whetherCanOta
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC023,OTA升级/设备升级检查,OTA升级"
Dyness API,Dyness Open API/OTA升级/禁升名单,TC031 禁升名单分页查询,已获取访问凭证,"1. 调用 POST /firmware/disable-upgrade/page
2. 请求体：{
  ""pageNum"": 1,
  ""pageSize"": 20
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC031,OTA升级/禁升名单,OTA升级"
Dyness API,Dyness Open API/OTA升级/禁升名单查询,TC032 禁升名单有效SN查询,已获取访问凭证,"1. 调用 POST /firmware/disable-upgrade/effective/list
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC032,OTA升级/禁升名单查询,OTA升级"
Dyness API,Dyness Open API/OTA升级/可下发设备列表,TC033 可下发设备列表,已获取访问凭证,"1. 调用 POST /firmware/manager/enableSnList
2. 请求体：{
  ""firmwareId"": ""1""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC033,OTA升级/可下发设备列表,OTA升级"
Dyness API,Dyness Open API/OTA升级/固件升级(运营端),TC101 运营端固件升级,已获取访问凭证,"1. 调用 POST /firmware/ota
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""firmwareId"": ""1""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",4,接口测试,功能测试,"TC101,OTA升级/固件升级(运营端),OTA升级,[危险]"
Dyness API,Dyness Open API/OTA升级/固件升级,TC102 伙伴端固件升级,已获取访问凭证,"1. 调用 POST /firmware/upgrade
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""firmwareId"": ""1""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",4,接口测试,功能测试,"TC102,OTA升级/固件升级,OTA升级,[危险]"
Dyness API,Dyness Open API/OTA升级/升级结果查询,TC103 固件升级结果查询V3,已获取访问凭证,"1. 调用 POST /firmware/upgrade/resultV3
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC103,OTA升级/升级结果查询,OTA升级"
Dyness API,Dyness Open API/OTA升级/固件下发,TC111 固件统一下发,已获取访问凭证,"1. 调用 POST /firmware/manager/issue
2. 请求体：{
  ""firmwareId"": ""1"",
  ""deviceSnList"": [
    ""{{deviceSn}}""
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",4,接口测试,功能测试,"TC111,OTA升级/固件下发,OTA升级,[危险]"
